http://sh.lianjia.com/zufang/shz4371632.html,由由二村，近地铁，钥匙在链家，人气房源,2室1厅,61平,浦东,北蔡,低区/6层,距离7号线杨高南路站587米,随时看房,4200,2017.12.22,11
http://sh.lianjia.com/zufang/shz4368884.html,古北嘉年华庭，南北直通，钥匙在链家，上下楼方便,2室2厅,121平,长宁,古北,低区/16层,距离10号线宋园路站498米,随时看房,13000,2017.12.20,17
http://sh.lianjia.com/zufang/shz4368583.html,绿地新江桥城，受欢迎好房，如您所见，钥匙在链家,1室2厅,55平,嘉定,江桥,高区/15层,距离13号线金运路站889米,随时看房,3300,2017.12.20,36
http://sh.lianjia.com/zufang/shz4368062.html,南杨小区，最近看房多，如您所见，温馨之家,1室1厅,41平,浦东,三林,低区/6层,距离8号线杨思站228米,随时看房,3300,2017.12.20,12
http://sh.lianjia.com/zufang/shz4367597.html,高清大图，一室小户型，有爱有家，看房客户多,1室1厅,47平,静安,江宁路,中区/18层,距离7号线昌平路站598米,随时看房,5300,2017.12.19,13
http://sh.lianjia.com/zufang/shz4367432.html,光线充足，近地铁，看房方便，高清照片,1室1厅,64平,静安,南京西路,中区/29层,距离13号线南京西路站587米,随时看房,12000,2017.12.19,12
http://sh.lianjia.com/zufang/shz4367005.html,海滨八村，看房方便，多次带看，地铁沿线,1室1厅,41平,宝山,淞宝,高区/6层,距离3号线水产路站941米,随时看房,2500,2017.12.19,15
http://sh.lianjia.com/zufang/shz4366871.html,橡胶小区，近地铁，上门实拍，温馨之家,1室1厅,47平,徐汇,徐家汇,中区/24层,距离7号线肇嘉浜路站531米,随时看房,6000,2017.12.18,15
http://sh.lianjia.com/zufang/shz4366425.html,钥匙在链家，享受好房，1室1厅1卫，上门实拍,1室1厅,50平,宝山,淞南,高区/6层,距离3号线长江南路站934米,随时看房,3500,2017.12.18,11
http://sh.lianjia.com/zufang/shz4365842.html,龙南七村，人气房源，上门实勘，温馨一室,1室1厅,41平,徐汇,龙华,低区/6层,距离11号线龙耀路站659米,随时看房,3800,2017.12.18,11
http://sh.lianjia.com/zufang/shz4365505.html,绿地世纪城，好房好心情，适合自住，高清实拍,2室2厅,97平,普陀,武宁,低区/26层,距离13号线隆德路站287米,随时看房,9500,2017.12.17,14
http://sh.lianjia.com/zufang/shz4365397.html,鞍山八村，高清实拍，小户型，近地铁,1室0厅,29平,杨浦,鞍山,中区/6层,距离10号线同济大学站423米,随时看房,3800,2017.12.17,15
http://sh.lianjia.com/zufang/shz4365255.html,有爱有家，光线充足，最近看房多，3室2厅2卫,3室2厅,115平,虹口,凉城,中区/13层,距离1号线上海马戏城站932米,随时看房,7500,2017.12.17,17
http://sh.lianjia.com/zufang/shz4364789.html,看房方便，交通便利，好房待租，高清大图,1室1厅,44平,杨浦,中原,低区/6层,距离8号线嫩江路站800米,随时看房,3200,2017.12.17,15
http://sh.lianjia.com/zufang/shz4364567.html,市京一村，空气清新，链家房源，出行方便,2室0厅,51平,杨浦,中原,中区/6层,距离8号线市光路站822米,随时看房,3800,2017.12.17,11
http://sh.lianjia.com/zufang/shz4364399.html,上缝小区，视野开阔，实地看房，两室户,2室1厅,54平,徐汇,龙华,高区/6层,距离12号线龙漕路站246米,随时看房,5100,2017.12.17,19
http://sh.lianjia.com/zufang/shz4364261.html,大华二村，链家有钥匙，受欢迎好房，生活很便利,1室1厅,50平,宝山,大华,高区/6层,距离7号线大华三路站691米,随时看房,4000,2017.12.17,20
http://sh.lianjia.com/zufang/shz4364019.html,一链倾城，小户型，低区出入方便，看房方便,1室0厅,34平,浦东,源深,低区/6层,距离4号线浦东大道站602米,随时看房,4200,2017.12.16,18
http://sh.lianjia.com/zufang/shz4362638.html,鞍山三村，高清大图，钥匙在店，采光好,2室1厅,31平,杨浦,鞍山,高区/5层,距离8号线江浦路站495米,随时看房,3300,2017.12.16,11
http://sh.lianjia.com/zufang/shz4362531.html,南丹小区，有钥匙房源，交通便利，真实在租,1室1厅,42平,徐汇,徐家汇,低区/7层,距离4号线宜山路站592米,随时看房,4200,2017.12.16,19
http://sh.lianjia.com/zufang/shz4360693.html,番禺路650弄，好房待租，光线非常好，近地铁,2室0厅,42平,徐汇,徐家汇,高区/6层,距离11号线交通大学站567米,随时看房,5800,2017.12.14,13
http://sh.lianjia.com/zufang/shz4360599.html,东昌新村，生活很便利，1室1厅，上门实拍,1室1厅,34平,浦东,陆家嘴,高区/6层,距离2号线东昌路站366米,随时看房,5000,2017.12.14,11
http://sh.lianjia.com/zufang/shz4359142.html,明珠家园，好房好心情，地铁沿线，适合自住,2室2厅,96平,黄浦,蓬莱公园,低区/20层,距离8号线西藏南路站188米,随时看房,11500,2017.12.13,11
http://sh.lianjia.com/zufang/shz4358816.html,铁路新村，地铁沿线，温馨一室，看房方便,1室1厅,35平,杨浦,五角场,高区/7层,距离10号线五角场站521米,随时看房,4000,2017.12.13,30
http://sh.lianjia.com/zufang/shz4356724.html,宛南六村，高区景观房，有钥匙，温馨之家,1室1厅,32平,徐汇,龙华,高区/5层,距离11号线上海游泳馆站516米,随时看房,5000,2017.12.12,15
http://sh.lianjia.com/zufang/shz4355185.html,有爱有家，有钥匙房源，最近看房多，低区出入方便,1室0厅,28平,徐汇,斜土路,低区/6层,距离4号线大木桥路站281米,随时看房,4000,2017.12.11,15
http://sh.lianjia.com/zufang/shz4355169.html,江临天下，一室小户型，有钥匙，生活很便利,1室1厅,79平,浦东,陆家嘴,中区/16层,距离9号线商城路站628米,随时看房,12000,2017.12.11,15
http://sh.lianjia.com/zufang/shz4354912.html,光线充足，近地铁，1室0厅1卫，高清实拍,1室0厅,26平,黄浦,打浦桥,中区/6层,距离9号线打浦桥站531米,随时看房,5000,2017.12.10,15
http://sh.lianjia.com/zufang/shz4354836.html,如您所见，温馨一室，人气房源，视野很好,1室1厅,60平,徐汇,徐家汇,高区/19层,距离9号线徐家汇站380米,随时看房,7500,2017.12.10,38
http://sh.lianjia.com/zufang/shz4354293.html,好楼层，附近有地铁，链家有钥匙，高清照片,2室2厅,80平,浦东,花木,中区/6层,距离2号线世纪公园站866米,随时看房,7000,2017.12.10,14
http://sh.lianjia.com/zufang/shz4353081.html,漕溪一村，链家有钥匙，最近看房多，高清实拍,1室0厅,32平,徐汇,万体馆,中区/6层,距离3号线漕溪路站414米,随时看房,3500,2017.12.09,16
http://sh.lianjia.com/zufang/shz4353050.html,温馨之家，一链倾城，高区景观房，链家有钥匙,1室0厅,39平,静安,南京西路,高区/28层,距离13号线自然博物馆站170米,随时看房,6500,2017.12.09,14
http://sh.lianjia.com/zufang/shz4353012.html,简约二室，真实在租，看房有钥匙，南北通透,2室1厅,54平,浦东,洋泾,高区/6层,距离6号线民生路站420米,随时看房,5500,2017.12.09,11
http://sh.lianjia.com/zufang/shz4352460.html,万邦都市花园，看房方便，享受好房，附近有地铁,2室2厅,82平,浦东,北蔡,中区/16层,距离16号线龙阳路站502米,随时看房,8000,2017.12.09,21
http://sh.lianjia.com/zufang/shz4352446.html,耀江花园，出行方便，3室2厅2卫，光线充足,3室2厅,128平,黄浦,世博滨江,中区/31层,距离8号线西藏南路站457米,随时看房,16000,2017.12.09,24
http://sh.lianjia.com/zufang/shz4352325.html,秋月枫舍，低楼层，附近有地铁，看房客户多,2室2厅,100平,普陀,光新,低区/27层,距离7号线镇坪路站276米,随时看房,8800,2017.12.09,11
http://sh.lianjia.com/zufang/shz4350165.html,精致户型，视野开阔，多次带看，生活很便利,2室1厅,76平,浦东,花木,高区/6层,距离2号线世纪公园站162米,随时看房,7100,2017.12.08,12
http://sh.lianjia.com/zufang/shz4349761.html,受欢迎好房，放心好房，一室小户型，钥匙在店,1室2厅,42平,黄浦,蓬莱公园,高区/15层,距离4号线南浦大桥站244米,随时看房,6300,2017.12.07,11
http://sh.lianjia.com/zufang/shz4349683.html,电影华苑，上门实勘，小户型，真实在租,1室2厅,81平,徐汇,徐家汇,中区/21层,距离1号线上海体育馆站351米,随时看房,9100,2017.12.07,15
http://sh.lianjia.com/zufang/shz4349326.html,红旗五村，有钥匙房源，高清实拍，近地铁,2室1厅,40平,闵行,老闵行,低区/5层,距离5号线金平路站692米,随时看房,2400,2017.12.07,20
http://sh.lianjia.com/zufang/shz4348611.html,仁恒河滨花园，3房出租，空气清新，看房客户多,3室2厅,151平,长宁,天山,中区/27层,距离2号线威宁路站670米,随时看房,21500,2017.12.07,14
http://sh.lianjia.com/zufang/shz4348610.html,西上海名邸，好房待租，2室2厅1卫，出行方便,2室2厅,90平,嘉定,安亭,中区/16层,距离11号线安亭站666米,随时看房,3200,2017.12.07,17
http://sh.lianjia.com/zufang/shz4347977.html,生活很便利，温馨一室，好房好心情，实地看房,1室1厅,46平,浦东,塘桥,高区/6层,距离4号线塘桥站239米,随时看房,4500,2017.12.06,15
http://sh.lianjia.com/zufang/shz4347920.html,梅陇三村，享受好房，看房方便，上门实拍,1室1厅,39平,徐汇,华东理工,高区/6层,距离1号线锦江乐园站778米,随时看房,2700,2017.12.06,20
http://sh.lianjia.com/zufang/shz4347412.html,人气房源，链家房源，看房方便，2室2厅,2室2厅,105平,长宁,中山公园,低区/18层,距离4号线延安西路站299米,随时看房,11500,2017.12.06,14
http://sh.lianjia.com/zufang/shz4347210.html,橡胶小区，高清照片，链家房源，光线充足,1室1厅,47平,徐汇,徐家汇,中区/24层,距离7号线肇嘉浜路站531米,随时看房,4500,2017.12.06,15
http://sh.lianjia.com/zufang/shz4347034.html,丽园新村，钥匙在店，多次带看，低楼层,2室0厅,49平,黄浦,五里桥,低区/6层,距离8号线西藏南路站690米,随时看房,4200,2017.12.06,12
http://sh.lianjia.com/zufang/shz4346789.html,万邦都市花园，低区出入方便，人气房源，一链倾城,1室1厅,82平,浦东,北蔡,低区/11层,距离16号线龙阳路站502米,随时看房,4800,2017.12.06,22
http://sh.lianjia.com/zufang/shz4346213.html,香楠小区，放心好房，链家有钥匙，近地铁,2室2厅,67平,浦东,张江,低区/6层,距离2号线广兰路站948米,随时看房,4900,2017.12.05,35
http://sh.lianjia.com/zufang/shz4345129.html,永和二村，高区采光好，放心好房，实地看房,2室1厅,52平,闸北,永和,高区/6层,距离7号线行知路站998米,随时看房,4500,2017.12.04,12
http://sh.lianjia.com/zufang/shz4344742.html,享受好房，上下楼方便，受欢迎好房，地铁沿线,2室1厅,57平,浦东,金杨,低区/6层,距离6号线云山路站398米,随时看房,5000,2017.12.04,19
http://sh.lianjia.com/zufang/shz4343893.html,临沂大楼，多次带看，2室1厅1卫，一链倾城,2室1厅,74平,浦东,南码头,中区/25层,距离6号线临沂新村站401米,随时看房,6800,2017.12.03,17
http://sh.lianjia.com/zufang/shz4343875.html,古北嘉年华庭，链家房源，链家有钥匙，实地看房,1室1厅,69平,长宁,古北,中区/9层,距离10号线宋园路站498米,随时看房,10000,2017.12.03,16
http://sh.lianjia.com/zufang/shz4343522.html,汇丽花园，出行方便，钥匙在链家，链家房源,2室2厅,95平,普陀,长寿路,低区/31层,距离13号线武宁路站190米,随时看房,10000,2017.12.03,16
http://sh.lianjia.com/zufang/shz4343487.html,牡丹小区，人气房源，有钥匙房源，2室1厅,2室1厅,54平,浦东,花木,中区/6层,距离2号线世纪公园站562米,随时看房,5700,2017.12.03,20
http://sh.lianjia.com/zufang/shz4343106.html,看房有钥匙，看房客户多，出行方便，有爱有家,1室1厅,60平,宝山,上大,中区/14层,距离7号线南陈路站697米,随时看房,4000,2017.12.03,12
http://sh.lianjia.com/zufang/shz4342834.html,真实在租，南北户型，看房方便，光线棒,2室2厅,92平,宝山,杨行,高区/6层,距离1号线宝安公路站679米,随时看房,4500,2017.12.03,16
http://sh.lianjia.com/zufang/shz4342789.html,菊泉新城，光线充足，看房有钥匙，如您所见,1室1厅,57平,宝山,顾村,中区/11层,距离7号线刘行站570米,随时看房,3000,2017.12.03,12
http://sh.lianjia.com/zufang/shz4342748.html,世纪之门，出行方便，人气房源，温馨一室,1室2厅,52平,普陀,长寿路,中区/25层,距离13号线江宁路站608米,随时看房,4800,2017.12.03,13
http://sh.lianjia.com/zufang/shz4341666.html,如您所见，低区出入方便，1室1厅，多次带看,1室1厅,55平,静安,南京西路,低区/7层,距离13号线自然博物馆站443米,随时看房,8100,2017.12.02,13
http://sh.lianjia.com/zufang/shz4341650.html,久耕小区，1室1厅，光线充足，看房客户多,1室1厅,41平,虹口,北外滩,中区/25层,距离10号线四川北路站618米,随时看房,5600,2017.12.02,12
http://sh.lianjia.com/zufang/shz4341567.html,东陆新村五街坊，小户型，多次带看，出行方便,1室1厅,42平,浦东,金桥,高区/6层,距离6号线巨峰路站462米,随时看房,3600,2017.12.02,18
http://sh.lianjia.com/zufang/shz4341553.html,沁春园一村，附近有地铁，看房有钥匙，小户型,1室1厅,45平,闵行,莘庄,中区/6层,距离5号线春申路站842米,随时看房,3500,2017.12.02,21
http://sh.lianjia.com/zufang/shz4341478.html,绿洲康城亲水湾，南北通，享受好房，多次带看,2室2厅,100平,浦东,御桥,高区/10层,距离16号线罗山路站863米,随时看房,5600,2017.12.02,12
http://sh.lianjia.com/zufang/shz4341465.html,适合自住，链家好房，看房客户多，钥匙房,2室1厅,91平,宝山,杨行,中区/11层,距离1号线友谊西路站503米,随时看房,3800,2017.12.02,10
http://sh.lianjia.com/zufang/shz4341311.html,米兰诺贵都，2室2厅，多次带看，近地铁,2室2厅,90平,松江,泗泾,低区/15层,距离9号线佘山站417米,随时看房,5300,2017.12.02,11
http://sh.lianjia.com/zufang/shz4341284.html,看房客户多，1室1厅，交通方便，好楼层,1室1厅,59平,宝山,顾村,中区/11层,距离7号线顾村公园站772米,随时看房,3500,2017.12.02,20
http://sh.lianjia.com/zufang/shz4341096.html,宝山路499弄，出行方便，两室户，视野很好,2室1厅,39平,闸北,西藏北路,高区/6层,距离3号线东宝兴路站312米,随时看房,5300,2017.12.23,17
http://sh.lianjia.com/zufang/shz4340957.html,彭五小区，链家好房，高清大图，附近有地铁,2室1厅,43平,闸北,彭浦,高区/5层,距离1号线彭浦新村站599米,随时看房,4000,2017.12.02,12
http://sh.lianjia.com/zufang/shz4340906.html,虹桥小区，温馨一室，实地看房，有钥匙方便看,1室1厅,31平,长宁,虹桥,低区/6层,距离10号线宋园路站197米,随时看房,4800,2017.12.02,10
http://sh.lianjia.com/zufang/shz4340771.html,实地看房，链家有钥匙，附近有地铁，小户型,1室1厅,63平,浦东,张江,高区/13层,距离2号线广兰路站460米,随时看房,6300,2017.12.02,16
http://sh.lianjia.com/zufang/shz4340733.html,钥匙在链家，光线充足，一链倾城，温馨之家,1室0厅,42平,闵行,金汇,中区/6层,距离10号线龙柏新村站396米,随时看房,3600,2017.12.02,12
http://sh.lianjia.com/zufang/shz4340478.html,田林十三村，附近有地铁，看房有钥匙，一链倾城,2室1厅,48平,徐汇,田林,高区/6层,距离9号线桂林路站555米,随时看房,5000,2017.12.02,13
http://sh.lianjia.com/zufang/shz4340415.html,保民新村，钥匙在链家，看房客户多，出行方便,1室1厅,39平,虹口,北外滩,高区/6层,距离4号线临平路站597米,随时看房,3200,2017.12.02,22
http://sh.lianjia.com/zufang/shz4340382.html,葑润华庭，好楼层，如您所见，温馨之家,1室1厅,43平,宝山,上大,中区/6层,距离7号线祁华路站698米,随时看房,2900,2017.12.01,27
http://sh.lianjia.com/zufang/shz4339978.html,金都花好悦园，看房有钥匙，好房待租，受欢迎好房,1室1厅,44平,闵行,颛桥,低区/6层,距离5号线银都路站716米,随时看房,3100,2017.12.01,19
http://sh.lianjia.com/zufang/shz4339104.html,交通方便，精致户型，有钥匙房源，链家好房,2室2厅,83平,静安,江宁路,高区/33层,距离7号线昌平路站166米,随时看房,7500,2017.12.01,15
http://sh.lianjia.com/zufang/shz4339010.html,四和花园，光线充足，受欢迎好房，地铁沿线,2室1厅,71平,静安,曹家渡,中区/25层,距离7号线静安寺站642米,随时看房,8000,2017.12.01,16
http://sh.lianjia.com/zufang/shz4338950.html,一链倾城，交通方便，1室1厅，人气房源,1室1厅,39平,浦东,陆家嘴,高区/6层,距离2号线东昌路站366米,随时看房,4700,2017.12.01,27
http://sh.lianjia.com/zufang/shz4338765.html,双阳路50弄，交通便利，有钥匙房源，好楼层,1室1厅,55平,杨浦,周家嘴路,中区/24层,距离12号线宁国路站653米,随时看房,4300,2017.12.01,13
http://sh.lianjia.com/zufang/shz4338674.html,受欢迎好房，简约二室，交通方便，放心好房,2室2厅,84平,虹口,临平路,中区/39层,距离4号线临平路站184米,随时看房,10000,2017.12.01,16
http://sh.lianjia.com/zufang/shz4338510.html,光线充足，有钥匙，精致户型，受欢迎好房,2室1厅,73平,普陀,长寿路,中区/26层,距离7号线长寿路站363米,随时看房,7000,2017.12.01,13
http://sh.lianjia.com/zufang/shz4338201.html,一链倾城，多次带看，有钥匙房源，生活很便利,2室1厅,57平,闸北,彭浦,中区/6层,距离1号线共康路站828米,随时看房,4500,2017.11.30,16
http://sh.lianjia.com/zufang/shz4337948.html,钥匙在链家，好房待租，实地看房，好楼层,2室1厅,72平,浦东,三林,中区/11层,距离11号线三林站838米,随时看房,4500,2017.11.30,12
http://sh.lianjia.com/zufang/shz4337610.html,佳宝新村，钥匙在链家，一室小户型，出行方便,1室1厅,40平,闵行,七宝,高区/6层,距离9号线七宝站498米,随时看房,4000,2017.11.30,15
http://sh.lianjia.com/zufang/shz4337537.html,出行方便，有钥匙，受欢迎好房，空气清新,2室2厅,101平,长宁,中山公园,中区/28层,距离2号线娄山关路站794米,随时看房,12000,2017.11.30,14
http://sh.lianjia.com/zufang/shz4337370.html,共和小区，看房客户多，地铁沿线，高清大图,2室1厅,73平,宝山,张庙,中区/6层,距离1号线共康路站226米,随时看房,4500,2017.11.30,22
http://sh.lianjia.com/zufang/shz4337336.html,中凯城市之光，有爱有家，空气清新，出行方便,1室1厅,71平,静安,南京西路,中区/29层,距离13号线南京西路站587米,随时看房,13000,2017.11.30,16
http://sh.lianjia.com/zufang/shz4337101.html,风度国际，好房待租，受欢迎好房，上下楼方便,4室2厅,155平,闵行,金汇,低区/11层,距离10号线紫藤路站953米,随时看房,16000,2017.11.30,17
http://sh.lianjia.com/zufang/shz4337068.html,两室户，有钥匙，受欢迎好房，生活很便利,2室2厅,117平,浦东,塘桥,低区/13层,距离6号线上海儿童医学中心站551米,随时看房,10500,2017.11.30,14
http://sh.lianjia.com/zufang/shz4336875.html,市光三村，有爱有家，温馨一室，出行方便,1室1厅,39平,杨浦,中原,低区/6层,距离8号线嫩江路站800米,随时看房,3600,2017.11.30,15
http://sh.lianjia.com/zufang/shz4336796.html,看房客户多，交通便利，好房好心情，好楼层,1室0厅,31平,黄浦,打浦桥,中区/6层,距离9号线打浦桥站260米,随时看房,4500,2017.11.30,11
http://sh.lianjia.com/zufang/shz4336638.html,3房出租，有钥匙方便看，放心好房，低区出入方便,3室1厅,86平,浦东,花木,低区/6层,距离2号线世纪公园站277米,随时看房,7500,2017.11.29,14
http://sh.lianjia.com/zufang/shz4335887.html,圣天地酒店式公寓，有钥匙方便看，链家房源，一室小户型,1室1厅,32平,普陀,长寿路,中区/23层,距离13号线江宁路站169米,随时看房,5000,2017.11.29,22
http://sh.lianjia.com/zufang/shz4335776.html,航华四村，交通方便，低区出入方便，钥匙房,2室1厅,57平,闵行,航华,低区/6层,距离10号线紫藤路站530米,随时看房,4800,2017.11.29,16
http://sh.lianjia.com/zufang/shz4334697.html,兴霞小区，1室1厅1卫，真实在租，看房客户多,1室1厅,49平,长宁,北新泾,中区/6层,距离2号线北新泾站894米,随时看房,4300,2017.11.28,11
http://sh.lianjia.com/zufang/shz4334635.html,红明一村，简约二室，出行方便，链家房源,2室1厅,61平,闵行,静安新城,中区/6层,距离9号线星中路站533米,随时看房,4700,2017.11.28,13
http://sh.lianjia.com/zufang/shz4334538.html,市光四村，交通方便，看房客户多，采光好,2室0厅,50平,杨浦,中原,高区/6层,距离8号线市光路站486米,随时看房,4000,2017.11.28,16
http://sh.lianjia.com/zufang/shz4334495.html,乐山六七村，上下楼方便，人气房源，真实在租,1室1厅,34平,徐汇,徐家汇,低区/7层,距离11号线交通大学站799米,随时看房,4200,2017.11.28,17
http://sh.lianjia.com/zufang/shz4334404.html,钦州花苑，地铁沿线，有爱有家，简约二室,2室1厅,77平,徐汇,田林,高区/30层,距离9号线桂林路站900米,随时看房,6500,2017.11.28,37
http://sh.lianjia.com/zufang/shz4334327.html,看房客户多，采光棒，1室0厅，近地铁,1室0厅,46平,徐汇,衡山路,高区/32层,距离7号线肇嘉浜路站514米,随时看房,6500,2017.11.28,11
http://sh.lianjia.com/zufang/shz4334179.html,上海壹街区，地铁沿线，高清实拍，看房客户多,2室1厅,66平,静安,南京西路,低区/30层,距离13号线自然博物馆站348米,随时看房,10000,2017.11.28,15
http://sh.lianjia.com/zufang/shz4334059.html,张江汤臣豪园，多次带看，附近有地铁，南北通,2室2厅,94平,浦东,张江,高区/7层,距离2号线金科路站510米,随时看房,12000,2017.11.28,13
http://sh.lianjia.com/zufang/shz4333355.html,有钥匙房源，采光好，最近看房多，1室0厅1卫,1室0厅,34平,杨浦,中原,高区/6层,距离8号线嫩江路站619米,随时看房,3300,2017.11.27,13
http://sh.lianjia.com/zufang/shz4332593.html,密云小区，出行方便，钥匙房，高区景观好,1室1厅,32平,杨浦,鞍山,高区/6层,距离10号线四平路站688米,随时看房,3700,2017.11.27,16
http://sh.lianjia.com/zufang/shz4332492.html,九歌上郡，钥匙在链家，出行方便，好楼层,1室1厅,49平,闵行,静安新城,中区/11层,距离9号线合川路站323米,随时看房,5290,2017.11.27,21
http://sh.lianjia.com/zufang/shz4331647.html,上门实勘，高区景观好，温馨之家，链家房源,1室1厅,36平,浦东,世博,高区/6层,距离7号线长清路站536米,随时看房,3500,2017.11.26,14
http://sh.lianjia.com/zufang/shz4331465.html,钥匙在链家，一室小户型，空气清新，好房好心情,1室1厅,58平,松江,松江大学城,中区/14层,距离9号线松江大学城站526米,随时看房,3500,2017.11.26,14
http://sh.lianjia.com/zufang/shz4331279.html,零陵小区，高清大图，温馨之家，好房待租,1室1厅,37平,徐汇,徐家汇,中区/5层,距离4号线上海体育场站125米,随时看房,4200,2017.11.26,33
http://sh.lianjia.com/zufang/shz4330622.html,文南公寓，看房客户多，附近有地铁，链家好房,1室1厅,45平,徐汇,徐家汇,低区/18层,距离4号线上海体育场站467米,随时看房,6000,2017.11.26,18
http://sh.lianjia.com/zufang/shz4330561.html,江南新村，高清实拍，精致户型，有钥匙,2室1厅,47平,徐汇,斜土路,中区/5层,距离4号线大木桥路站162米,随时看房,5200,2017.11.26,16
http://sh.lianjia.com/zufang/shz4330538.html,保德路1010弄，近地铁，光线充足，好房待租,2室1厅,58平,闸北,彭浦,中区/6层,距离1号线共康路站537米,随时看房,3900,2017.11.26,21
http://sh.lianjia.com/zufang/shz4330489.html,真实在租，空气清新，一室小户型，看房方便,1室2厅,64平,静安,南京西路,中区/32层,距离13号线自然博物馆站348米,随时看房,9500,2017.11.25,16
http://sh.lianjia.com/zufang/shz4330382.html,多次带看，链家有钥匙，空气清新，附近有地铁,1室0厅,27平,黄浦,世博滨江,中区/6层,距离4号线南浦大桥站529米,随时看房,3600,2017.11.25,20
http://sh.lianjia.com/zufang/shz4329868.html,芳华路253弄，有爱有家，钥匙在店，受欢迎好房,2室1厅,64平,浦东,北蔡,中区/6层,距离7号线芳华路站577米,随时看房,5300,2017.11.25,13
http://sh.lianjia.com/zufang/shz4329852.html,高清实拍，近地铁，享受好房，低区出入方便,1室0厅,28平,宝山,淞宝,中区/5层,距离3号线友谊路站855米,随时看房,2600,2017.11.25,11
http://sh.lianjia.com/zufang/shz4329450.html,闹中取静，出行方便，小户型，钥匙在链家,1室0厅,27平,黄浦,南京东路,高区/7层,距离2号线南京东路站309米,随时看房,4600,2017.11.25,12
http://sh.lianjia.com/zufang/shz4329441.html,出行方便，光线非常好，上门实拍，简约二室,2室1厅,63平,长宁,虹桥,高区/6层,距离10号线宋园路站119米,随时看房,5800,2017.11.25,17
http://sh.lianjia.com/zufang/shz4329132.html,密云路471弄，高清实拍，出行方便，低区出入方便,1室1厅,39平,虹口,曲阳,低区/6层,距离8号线曲阳路站881米,随时看房,4500,2017.11.25,11
http://sh.lianjia.com/zufang/shz4329078.html,有钥匙，出行方便，实地看房，真实在租,2室2厅,84平,徐汇,徐家汇,低区/37层,距离1号线徐家汇站507米,随时看房,12000,2017.11.25,14
